cl_dbc_tarief_agb_code|cl_productgroep_code|cl_declaratiecode|cl_declaratiecode_kleur|cl_dbc_tarief_basis|cl_dbc_tarief_max|cl_dbc_nhc_tarief|cl_dbc_tarief_begindatum|cl_dbc_tarief_einddatum|cl_dbc_tarief_mutatie
0329|044185|103807|groen|4566300|0|0|20100101|20101231|
0329|044185|103807|groen|4644659|0|0|20110101|20111231|
0329|044186|103808|groen|5337200|0|0|20100101|20101231|
0329|044186|103808|groen|5428788|0|0|20110101|20111231|
0329|044187|103809|groen|3863000|0|0|20100101|20101231|
0329|044187|103809|groen|3929290|0|0|20110101|20111231|
0329|044188|103810|groen|4727200|0|0|20100101|20101231|
0329|044188|103810|groen|4808320|0|0|20110101|20111231|
0329|044189|103811|groen|949800|0|0|20100101|20101231|
0329|044189|103811|groen|966098|0|0|20110101|20111231|
0329|044190|103812|groen|1234800|0|0|20100101|20101231|
0329|044190|103812|groen|1255989|0|0|20110101|20111231|
0329|044191|103813|groen|3099400|0|0|20100101|20101231|
0329|044191|103813|groen|3152586|0|0|20110101|20111231|
0329|044192|103814|groen|4082600|0|0|20100101|20101231|
0329|044192|103814|groen|4152659|0|0|20110101|20111231|
0329|044193|103815|groen|1501300|0|0|20100101|20101231|
0329|044193|103815|groen|1527062|0|0|20110101|20111231|
0329|044194|103816|groen|2105000|0|0|20100101|20101231|
0329|044194|103816|groen|2141122|0|0|20110101|20111231|
0329|044195|103817|groen|3895800|0|0|20100101|20101231|
0329|044195|103817|groen|3962653|0|0|20110101|20111231|
0329|044196|103818|groen|4707000|0|0|20100101|20101231|
0329|044196|103818|groen|4787774|0|0|20110101|20111231|
0329|044197|103819|groen|1040700|0|0|20100101|20101231|
0329|044197|103819|groen|1058558|0|0|20110101|20111231|
0329|044198|103820|groen|3191000|0|0|20100101|20101231|
0329|044198|103820|groen|3245758|0|0|20110101|20111231|
0329|044199|103821|groen|4278500|0|0|20100101|20101231|
0329|044199|103821|groen|4351920|0|0|20110101|20111231|
0329|044200|103822|groen|1045300|0|0|20100101|20101231|
0329|044200|103822|groen|1063237|0|0|20110101|20111231|
0329|044201|103823|groen|3017600|0|0|20100101|20101231|
0329|044201|103823|groen|3069383|0|0|20110101|20111231|
0329|044202|103824|groen|3951800|0|0|20100101|20101231|
0329|044202|103824|groen|4019614|0|0|20110101|20111231|
0329|044203|103825|groen|1042900|0|0|20100101|20101231|
0329|044203|103825|groen|1060796|0|0|20110101|20111231|
0329|044204|103826|groen|3054500|0|0|20100101|20101231|
0329|044204|103826|groen|3106916|0|0|20110101|20111231|
0329|044205|103827|groen|3991300|0|0|20100101|20101231|
0329|044205|103827|groen|4059792|0|0|20110101|20111231|
0329|044206|103828|groen|1058100|0|0|20100101|20101231|
0329|044206|103828|groen|1076257|0|0|20110101|20111231|
0329|044207|103829|groen|1489700|0|0|20100101|20101231|
0329|044207|103829|groen|1515263|0|0|20110101|20111231|
0329|044208|103830|groen|2086100|0|0|20100101|20101231|
0329|044208|103830|groen|2121898|0|0|20110101|20111231|
0329|044209|103831|groen|4052600|0|0|20100101|20101231|
0329|044209|103831|groen|4122144|0|0|20110101|20111231|
0329|044210|103832|groen|5012700|0|0|20100101|20101231|
0329|044210|103832|groen|5098720|0|0|20110101|20111231|
0329|045160|103833|groen|1424300|0|0|20100101|20101231|
0329|045160|103833|groen|1448741|0|0|20110101|20111231|
0329|045161|103834|groen|1530800|0|0|20100101|20101231|
0329|045161|103834|groen|1557069|0|0|20110101|20111231|
0329|045162|103835|groen|1418500|0|0|20100101|20101231|
0329|045162|103835|groen|1442842|0|0|20110101|20111231|
0329|045163|103836|groen|1497000|0|0|20100101|20101231|
0329|045163|103836|groen|1522689|0|0|20110101|20111231|
0329|045164|103837|groen|1575500|0|0|20100101|20101231|
0329|045164|103837|groen|1602536|0|0|20110101|20111231|
0329|045165|103838|groen|1492700|0|0|20100101|20101231|
0329|045165|103838|groen|1518315|0|0|20110101|20111231|
0329|045166|103839|groen|1574400|0|0|20100101|20101231|
0329|045166|103839|groen|1601417|0|0|20110101|20111231|
0329|045167|103840|groen|1465900|0|0|20100101|20101231|
0329|045167|103840|groen|1491055|0|0|20110101|20111231|
0329|045168|103841|groen|1519200|0|0|20100101|20101231|
0329|045168|103841|groen|1545270|0|0|20110101|20111231|
0329|045169|103842|groen|1521200|0|0|20100101|20101231|
0329|045169|103842|groen|1547304|0|0|20110101|20111231|
0329|045170|103843|groen|3832000|0|0|20100101|20101231|
0329|045170|103843|groen|3897759|0|0|20110101|20111231|
0329|045171|103844|groen|5133300|0|0|20100101|20101231|
0329|045171|103844|groen|5221389|0|0|20110101|20111231|
0329|045172|103845|groen|1527500|0|0|20100101|20101231|
0329|045172|103845|groen|1553712|0|0|20110101|20111231|
0329|045173|103846|groen|3535600|0|0|20100101|20101231|
0329|045173|103846|groen|3596272|0|0|20110101|20111231|
0329|045174|103847|groen|4510900|0|0|20100101|20101231|
0329|045174|103847|groen|4588309|0|0|20110101|20111231|
0329|045175|103848|groen|2336200|0|0|20100101|20101231|
0329|045175|103848|groen|2376290|0|0|20110101|20111231|
0329|045176|103849|groen|3097700|0|0|20100101|20101231|
0329|045176|103849|groen|3150858|0|0|20110101|20111231|
0329|045177|103850|groen|3998500|0|0|20100101|20101231|
0329|045177|103850|groen|4067116|0|0|20110101|20111231|
0329|045178|103851|groen|5500800|0|0|20100101|20101231|
0329|045178|103851|groen|5595196|0|0|20110101|20111231|
0329|045179|103852|groen|3773200|0|0|20100101|20101231|
0329|045179|103852|groen|3837949|0|0|20110101|20111231|
0329|045180|103853|groen|5012700|0|0|20100101|20101231|
0329|045180|103853|groen|5098720|0|0|20110101|20111231|
0329|045181|103854|groen|1522800|0|0|20100101|20101231|
0329|045181|103854|groen|1548931|0|0|20110101|20111231|
0329|045182|103855|groen|3823900|0|0|20100101|20101231|
0329|045182|103855|groen|3889520|0|0|20110101|20111231|
0329|045183|103856|groen|5099600|0|0|20100101|20101231|
0329|045183|103856|groen|5187111|0|0|20110101|20111231|
0329|045184|103857|groen|1519200|0|0|20100101|20101231|
0329|045184|103857|groen|1545270|0|0|20110101|20111231|
0329|045185|103858|groen|5036900|0|0|20100101|20101231|
0329|045185|103858|groen|5123335|0|0|20110101|20111231|
0329|045186|103859|groen|5807800|0|0|20100101|20101231|
0329|045186|103859|groen|5907464|0|0|20110101|20111231|
0329|045187|103860|groen|4333600|0|0|20100101|20101231|
0329|045187|103860|groen|4407966|0|0|20110101|20111231|
0329|045188|103861|groen|5197800|0|0|20100101|20101231|
0329|045188|103861|groen|5286996|0|0|20110101|20111231|
0329|045189|103862|groen|1420400|0|0|20100101|20101231|
0329|045189|103862|groen|1444774|0|0|20110101|20111231|
0329|045190|103863|groen|1705400|0|0|20100101|20101231|
0329|045190|103863|groen|1734665|0|0|20110101|20111231|
0329|045191|103864|groen|3570000|0|0|20100101|20101231|
0329|045191|103864|groen|3631262|0|0|20110101|20111231|
0329|045192|103865|groen|4553200|0|0|20100101|20101231|
0329|045192|103865|groen|4631335|0|0|20110101|20111231|
0329|045193|103866|groen|1971900|0|0|20100101|20101231|
0329|045193|103866|groen|2005738|0|0|20110101|20111231|
0329|045194|103867|groen|2575600|0|0|20100101|20101231|
0329|045194|103867|groen|2619798|0|0|20110101|20111231|
0329|045195|103868|groen|4366400|0|0|20100101|20101231|
0329|045195|103868|groen|4441329|0|0|20110101|20111231|
0329|045196|103869|groen|5177600|0|0|20100101|20101231|
0329|045196|103869|groen|5266450|0|0|20110101|20111231|
0329|045197|103870|groen|1511300|0|0|20100101|20101231|
0329|045197|103870|groen|1537234|0|0|20110101|20111231|
0329|045198|103871|groen|3661600|0|0|20100101|20101231|
0329|045198|103871|groen|3724434|0|0|20110101|20111231|
0329|045199|103872|groen|4749100|0|0|20100101|20101231|
0329|045199|103872|groen|4830596|0|0|20110101|20111231|
0329|045200|103873|groen|1515900|0|0|20100101|20101231|
0329|045200|103873|groen|1541913|0|0|20110101|20111231|
0329|045201|103874|groen|3488200|0|0|20100101|20101231|
0329|045201|103874|groen|3548059|0|0|20110101|20111231|
0329|045202|103875|groen|4422400|0|0|20100101|20101231|
0329|045202|103875|groen|4498290|0|0|20110101|20111231|
0329|045203|103876|groen|1513500|0|0|20100101|20101231|
0329|045203|103876|groen|1539472|0|0|20110101|20111231|
0329|045204|103877|groen|3525100|0|0|20100101|20101231|
0329|045204|103877|groen|3585592|0|0|20110101|20111231|
0329|045205|103878|groen|4461900|0|0|20100101|20101231|
0329|045205|103878|groen|4538468|0|0|20110101|20111231|
0329|045206|103879|groen|1528700|0|0|20100101|20101231|
0329|045206|103879|groen|1554933|0|0|20110101|20111231|
0329|045207|103880|groen|1960300|0|0|20100101|20101231|
0329|045207|103880|groen|1993939|0|0|20110101|20111231|
0329|045208|103881|groen|2556700|0|0|20100101|20101231|
0329|045208|103881|groen|2600574|0|0|20110101|20111231|
0329|045209|103882|groen|4523200|0|0|20100101|20101231|
0329|045209|103882|groen|4600820|0|0|20110101|20111231|
0329|045210|103883|groen|5483300|0|0|20100101|20101231|
0329|045210|103883|groen|5577396|0|0|20110101|20111231|
0329|051160|103884|groen|394600|0|0|20100101|20101231|
0329|051160|103884|groen|401370|0|0|20110101|20111231|
0329|051161|103885|groen|501100|0|0|20100101|20101231|
0329|051161|103885|groen|509698|0|0|20110101|20111231|
0329|051162|103886|groen|388800|0|0|20100101|20101231|
0329|051162|103886|groen|395471|0|0|20110101|20111231|
0329|051163|103887|groen|467300|0|0|20100101|20101231|
0329|051163|103887|groen|475318|0|0|20110101|20111231|
0329|051164|103888|groen|545800|0|0|20100101|20101231|
0329|051164|103888|groen|555165|0|0|20110101|20111231|
0329|051165|103889|groen|463000|0|0|20100101|20101231|
0329|051165|103889|groen|470944|0|0|20110101|20111231|
0329|051166|103890|groen|544700|0|0|20100101|20101231|
0329|051166|103890|groen|554046|0|0|20110101|20111231|
0329|051167|103891|groen|436200|0|0|20100101|20101231|
0329|051167|103891|groen|443684|0|0|20110101|20111231|
0329|051168|103892|groen|489500|0|0|20100101|20101231|
0329|051168|103892|groen|497899|0|0|20110101|20111231|
0329|051169|103893|groen|491500|0|0|20100101|20101231|
0329|051169|103893|groen|499933|0|0|20110101|20111231|
0329|051170|103894|groen|2802300|0|0|20100101|20101231|
0329|051170|103894|groen|2850388|0|0|20110101|20111231|
0329|051171|103895|groen|4103600|0|0|20100101|20101231|
0329|051171|103895|groen|4174018|0|0|20110101|20111231|
0329|051172|103896|groen|497800|0|0|20100101|20101231|
0329|051172|103896|groen|506341|0|0|20110101|20111231|
0329|051173|103897|groen|2505900|0|0|20100101|20101231|
0329|051173|103897|groen|2548901|0|0|20110101|20111231|
0329|051174|103898|groen|3481200|0|0|20100101|20101231|
0329|051174|103898|groen|3540938|0|0|20110101|20111231|
0329|051175|103899|groen|1306500|0|0|20100101|20101231|
0329|051175|103899|groen|1328919|0|0|20110101|20111231|
0329|051176|103900|groen|2068000|0|0|20100101|20101231|
0329|051176|103900|groen|2103487|0|0|20110101|20111231|
0329|051177|103901|groen|2968800|0|0|20100101|20101231|
0329|051177|103901|groen|3019745|0|0|20110101|20111231|
0329|051178|103902|groen|4471100|0|0|20100101|20101231|
0329|051178|103902|groen|4547825|0|0|20110101|20111231|
0329|051179|103903|groen|2743500|0|0|20100101|20101231|
0329|051179|103903|groen|2790578|0|0|20110101|20111231|
0329|051180|103904|groen|3983000|0|0|20100101|20101231|
0329|051180|103904|groen|4051349|0|0|20110101|20111231|
0329|051181|103905|groen|493100|0|0|20100101|20101231|
0329|051181|103905|groen|501560|0|0|20110101|20111231|
0329|051182|103906|groen|2794200|0|0|20100101|20101231|
0329|051182|103906|groen|2842149|0|0|20110101|20111231|
0329|051183|103907|groen|4069900|0|0|20100101|20101231|
0329|051183|103907|groen|4139740|0|0|20110101|20111231|
0329|051184|103908|groen|489500|0|0|20100101|20101231|
0329|051184|103908|groen|497899|0|0|20110101|20111231|
0329|051185|103909|groen|4007200|0|0|20100101|20101231|
0329|051185|103909|groen|4075964|0|0|20110101|20111231|
0329|051186|103910|groen|4778100|0|0|20100101|20101231|
0329|051186|103910|groen|4860093|0|0|20110101|20111231|
0329|051187|103911|groen|3303900|0|0|20100101|20101231|
0329|051187|103911|groen|3360595|0|0|20110101|20111231|
0329|051188|103912|groen|4168100|0|0|20100101|20101231|
0329|051188|103912|groen|4239625|0|0|20110101|20111231|
0329|051189|103913|groen|390700|0|0|20100101|20101231|
0329|051189|103913|groen|397403|0|0|20110101|20111231|
0329|051190|103914|groen|675700|0|0|20100101|20101231|
0329|051190|103914|groen|687294|0|0|20110101|20111231|
0329|051191|103915|groen|2540300|0|0|20100101|20101231|
0329|051191|103915|groen|2583891|0|0|20110101|20111231|
0329|051192|103916|groen|3523500|0|0|20100101|20101231|
0329|051192|103916|groen|3583964|0|0|20110101|20111231|
0329|051193|103917|groen|942200|0|0|20100101|20101231|
0329|051193|103917|groen|958367|0|0|20110101|20111231|
0329|051194|103918|groen|1545900|0|0|20100101|20101231|
0329|051194|103918|groen|1572427|0|0|20110101|20111231|
0329|051195|103919|groen|3336700|0|0|20100101|20101231|
0329|051195|103919|groen|3393958|0|0|20110101|20111231|
0329|051196|103920|groen|4147900|0|0|20100101|20101231|
0329|051196|103920|groen|4219079|0|0|20110101|20111231|
0329|051197|103921|groen|481600|0|0|20100101|20101231|
0329|051197|103921|groen|489863|0|0|20110101|20111231|
0329|051198|103922|groen|2631900|0|0|20100101|20101231|
0329|051198|103922|groen|2677063|0|0|20110101|20111231|
0329|051199|103923|groen|3719400|0|0|20100101|20101231|
0329|051199|103923|groen|3783225|0|0|20110101|20111231|
0329|051200|103924|groen|486200|0|0|20100101|20101231|
0329|051200|103924|groen|494542|0|0|20110101|20111231|
0329|051201|103925|groen|2458500|0|0|20100101|20101231|
0329|051201|103925|groen|2500688|0|0|20110101|20111231|
0329|051202|103926|groen|3392700|0|0|20100101|20101231|
0329|051202|103926|groen|3450919|0|0|20110101|20111231|
0329|051203|103927|groen|483800|0|0|20100101|20101231|
0329|051203|103927|groen|492101|0|0|20110101|20111231|
0329|051204|103928|groen|2495400|0|0|20100101|20101231|
0329|051204|103928|groen|2538221|0|0|20110101|20111231|
0329|051205|103929|groen|3432200|0|0|20100101|20101231|
0329|051205|103929|groen|3491097|0|0|20110101|20111231|
0329|051206|103930|groen|499000|0|0|20100101|20101231|
0329|051206|103930|groen|507562|0|0|20110101|20111231|
0329|051207|103931|groen|930600|0|0|20100101|20101231|
0329|051207|103931|groen|946568|0|0|20110101|20111231|
0329|051208|103932|groen|1527000|0|0|20100101|20101231|
0329|051208|103932|groen|1553203|0|0|20110101|20111231|
0329|051209|103933|groen|3493500|0|0|20100101|20101231|
0329|051209|103933|groen|3553449|0|0|20110101|20111231|
0329|051210|103934|groen|4453600|0|0|20100101|20101231|
0329|051210|103934|groen|4530025|0|0|20110101|20111231|
0329|052160|103935|groen|785600|0|0|20100101|20101231|
0329|052160|103935|groen|799080|0|0|20110101|20111231|
0329|052161|103936|groen|892100|0|0|20100101|20101231|
0329|052161|103936|groen|907408|0|0|20110101|20111231|
0329|052162|103937|groen|779800|0|0|20100101|20101231|
0329|052162|103937|groen|793181|0|0|20110101|20111231|
0329|052163|103938|groen|858300|0|0|20100101|20101231|
0329|052163|103938|groen|873028|0|0|20110101|20111231|
0329|052164|103939|groen|936800|0|0|20100101|20101231|
0329|052164|103939|groen|952875|0|0|20110101|20111231|
0329|052165|103940|groen|854000|0|0|20100101|20101231|
0329|052165|103940|groen|868654|0|0|20110101|20111231|
0329|052166|103941|groen|935700|0|0|20100101|20101231|
0329|052166|103941|groen|951756|0|0|20110101|20111231|
0329|052167|103942|groen|827200|0|0|20100101|20101231|
0329|052167|103942|groen|841394|0|0|20110101|20111231|
0329|052168|103943|groen|880500|0|0|20100101|20101231|
0329|052168|103943|groen|895609|0|0|20110101|20111231|
0329|052169|103944|groen|882500|0|0|20100101|20101231|
0329|052169|103944|groen|897643|0|0|20110101|20111231|
0329|052170|103945|groen|3193300|0|0|20100101|20101231|
0329|052170|103945|groen|3248098|0|0|20110101|20111231|
0329|052171|103946|groen|4494600|0|0|20100101|20101231|
0329|052171|103946|groen|4571728|0|0|20110101|20111231|
0329|052172|103947|groen|888800|0|0|20100101|20101231|
0329|052172|103947|groen|904051|0|0|20110101|20111231|
0329|052173|103948|groen|2896900|0|0|20100101|20101231|
0329|052173|103948|groen|2946611|0|0|20110101|20111231|
0329|052174|103949|groen|3872200|0|0|20100101|20101231|
0329|052174|103949|groen|3938648|0|0|20110101|20111231|
0329|052175|103950|groen|1697500|0|0|20100101|20101231|
0329|052175|103950|groen|1726629|0|0|20110101|20111231|
0329|052176|103951|groen|2459000|0|0|20100101|20101231|
0329|052176|103951|groen|2501197|0|0|20110101|20111231|
0329|052177|103952|groen|3359800|0|0|20100101|20101231|
0329|052177|103952|groen|3417455|0|0|20110101|20111231|
0329|052178|103953|groen|4862100|0|0|20100101|20101231|
0329|052178|103953|groen|4945535|0|0|20110101|20111231|
0329|052179|103954|groen|3134500|0|0|20100101|20101231|
0329|052179|103954|groen|3188288|0|0|20110101|20111231|
0329|052180|103955|groen|4374000|0|0|20100101|20101231|
0329|052180|103955|groen|4449059|0|0|20110101|20111231|
0329|052181|103956|groen|884100|0|0|20100101|20101231|
0329|052181|103956|groen|899270|0|0|20110101|20111231|
0329|052182|103957|groen|3185200|0|0|20100101|20101231|
0329|052182|103957|groen|3239859|0|0|20110101|20111231|
0329|052183|103958|groen|4460900|0|0|20100101|20101231|
0329|052183|103958|groen|4537450|0|0|20110101|20111231|
0329|052184|103959|groen|880500|0|0|20100101|20101231|
0329|052184|103959|groen|895609|0|0|20110101|20111231|
0329|052185|103960|groen|4398200|0|0|20100101|20101231|
0329|052185|103960|groen|4473674|0|0|20110101|20111231|
0329|052186|103961|groen|5169100|0|0|20100101|20101231|
0329|052186|103961|groen|5257803|0|0|20110101|20111231|
0329|052187|103962|groen|3694900|0|0|20100101|20101231|
0329|052187|103962|groen|3758305|0|0|20110101|20111231|
0329|052188|103963|groen|4559100|0|0|20100101|20101231|
0329|052188|103963|groen|4637335|0|0|20110101|20111231|
0329|052189|103964|groen|781700|0|0|20100101|20101231|
0329|052189|103964|groen|795113|0|0|20110101|20111231|
0329|052190|103965|groen|1066700|0|0|20100101|20101231|
0329|052190|103965|groen|1085004|0|0|20110101|20111231|
0329|052191|103966|groen|2931300|0|0|20100101|20101231|
0329|052191|103966|groen|2981601|0|0|20110101|20111231|
0329|052192|103967|groen|3914500|0|0|20100101|20101231|
0329|052192|103967|groen|3981674|0|0|20110101|20111231|
0329|052193|103968|groen|1333200|0|0|20100101|20101231|
0329|052193|103968|groen|1356077|0|0|20110101|20111231|
0329|052194|103969|groen|1936900|0|0|20100101|20101231|
